,_id,type
0,0.9729699187073901,1
1,-1.5015148451741458,1
2,-1.2738463890096499,1
3,1.5903113165809915,0
4,-1.0529906660220119,0
5,-0.9402534034512918,0
6,-0.3236433159187092,0
7,-0.8380239157804716,1
8,-0.6663584357308263,1
9,-0.23034351241190643,0
10,-1.5366562315609902,1
11,-0.7366027184865668,0
12,-0.06198817390581925,0
13,0.018186533480595835,1
14,0.3091710691701292,1
15,1.413603644180112,0
16,-1.0426368511939055,0
17,-0.07003258765702461,0
18,0.8344058540933267,0
19,-1.2232705054255166,1
20,1.128123181057193,0
21,-1.544200275078867,0
22,0.3827639834873763,1
23,0.8205879376498687,0
24,-0.32764627778533767,0
25,1.1497930611621145,0
26,-0.9566501510972893,0
27,-1.0331298167606628,0
28,1.5291891680790102,1
29,-1.5606355127428129,0
30,-0.021496675024154022,0
31,0.8653133385058525,1
32,-1.1433267381467915,1
33,0.47259968537882746,1
34,-1.3042919932067953,1
35,1.32892560469374,0
36,0.5395723166089582,1
37,1.261491093248229,1
38,-1.4990899740433996,1
39,0.7274420942148593,0
40,-1.4358123845363107,0
41,-0.47514002656341864,0
42,1.337585858732119,0
43,-0.8485701806983198,1
44,0.19820434742503334,1
45,1.2499440878637238,1
46,-1.4921232807947482,1
47,-1.6493165140958135,0
48,0.326914967444319,1
49,-1.0944059253344376,0
50,-1.516025581940674,1
51,0.13611994847434322,0
52,-0.47506304652752196,0
53,0.24062034720411613,0
54,1.5505126380223966,1
55,0.1151813787104403,0
56,-0.9497219478665861,0
57,0.20266918950704207,1
58,0.06033310313404016,1
59,-1.2226161751203946,1
60,-1.4749182427718353,1
61,-0.19173802440971038,1
62,1.005070593676315,0
63,1.078778978047407,0
64,-1.1512171918262035,1
65,-0.7961082862347174,1
66,1.0846679507935046,0
67,-0.3583228220901734,0
68,1.5712202676786093,1
69,1.030320045450433,0
70,-1.6727569350263594,1
71,0.32125693480591144,1
72,-0.6667818259282582,1
73,1.194903362197582,1
74,0.8026900793038855,0
75,1.261568073284126,1
76,-0.2587876356757378,0
77,-1.0728900053013093,0
78,0.16760478315609434,1
79,0.05844709225457096,1
80,0.1648719918817614,1
81,0.6229032054671381,1
82,-0.9898670365867163,0
83,-0.3487772976389824,0
84,0.02415248626259024,1
85,-0.6579291218001374,1
86,-1.120117257323936,1
87,-0.3509712286620384,0
88,-0.13469581781025425,1
89,1.2678804362276554,1
90,-1.4966651029126536,1
91,-0.3956966295180222,1
92,-0.528910581637265,0
93,-0.8414495273778749,1
94,0.3868439253899015,0
95,-0.004099186911499379,0
96,-1.15783747491332,1
97,1.2441705851714713,1
98,0.5343376741679824,1
99,-0.7829447000963814,1
100,-1.502746525748493,1
101,0.5283717213859881,1
102,0.9893666663533877,1
103,-1.4016717386161233,0
104,0.3961200197154541,0
105,1.3221513615348301,0
106,1.5572483911633581,1
107,-0.38842201612578386,1
108,0.1782280281098392,1
109,1.1255443498546536,0
110,1.5849996941041191,0
111,0.6984206206818027,0
112,1.302059572165791,0
113,-0.3337661906391255,0
114,-0.5700564108240521,0
115,1.2522149989226765,1
116,-0.8603481261905153,1
117,1.2044873766667212,1
118,0.52178992831682,1
119,-0.25986535617829165,0
120,1.6818790692801184,1
121,-0.23419251420674153,0
122,-1.3071402545349733,1
123,-0.9888662961200592,0
124,0.2180267066684341,1
125,1.6557828371111365,1
126,1.5063260974176897,1
127,0.9093844090567144,1
128,0.6355279313541972,1
129,1.447705800082351,1
130,0.8203954875601269,0
131,0.9945243287584667,1
132,-1.0436375916605625,0
133,-1.0681172430757138,0
134,1.056185337511725,0
135,-0.38530432467196746,1
136,0.6900682867870105,1
137,0.24793345061430283,0
138,1.6928102343774503,1
139,0.5739054126188873,1
140,0.4711755547147385,1
141,0.2752998533755804,0
142,0.4777188577659582,1
143,-0.41220884721786477,1
144,1.4799219451051209,1
145,1.58730909518102,0
146,0.7753621665605562,0
147,0.2807654359242462,0
148,-0.8547670735880043,1
149,-0.5225982186937354,0
150,1.1785066145515843,1
151,1.3257694232219752,0
152,-1.2698434271430212,1
153,1.0336301869939912,0
154,-0.276031163716599,0
155,1.014192727930074,0
156,1.036016568106789,0
157,-0.04332051520086903,0
158,-0.4179053698742207,1
159,-0.4163657691562867,1
160,0.47336948573779447,1
161,0.7381808092224492,0
162,0.5862222183623595,1
163,-1.14009357663913,1
164,-0.3387698929724111,0
165,-1.0357471379811507,0
166,1.3165703089323193,0
167,0.6951874591741412,0
168,1.2761173000686026,0
169,-0.6058906175339669,0
170,0.26448415833209377,0
171,1.3725347950292217,0
172,1.054761206847636,0
173,0.1957409862763389,1
174,0.2640607681346619,0
175,-0.3033590764599282,0
176,1.287895245560798,0
177,-0.22087496799661208,1
178,-1.210260879358974,1
179,-0.9671579259971892,0
180,-0.46586393223786604,0
181,0.49230657456838317,1
182,0.6772511108102096,1
183,-1.657053007703432,1
184,-0.7040786533202102,0
185,-1.6238361222140052,1
186,0.8250912697498257,0
187,-0.3726026187490116,0
188,0.4531622263149102,0
189,0.8034598796628525,0
190,1.5720285580555249,1
191,-0.3196018640341323,0
192,-0.948721207399929,0
193,-0.6474213469002377,1
194,-0.40454933364614293,1
195,1.2513297285098643,1
196,0.17599560706883485,1
197,1.3355458877808564,0
198,-0.3126736608034292,0
199,-1.352943375893511,0
200,1.5445081952224538,1
201,0.8255146599472576,0
202,0.6403776736156894,1
203,-1.3673771326241426,0
204,-0.3529342195774043,0
205,-0.5470008900729899,0
206,0.48745683230689096,1
207,-0.35609040104916906,0
208,-0.11598966908735567,1
209,0.12503482330521815,0
210,-0.9051505070823957,1
211,-1.276733140355776,1
212,1.4208012775364538,0
213,-0.7346782175891493,0
214,0.28669289868829223,0
215,-1.2000225345847126,1
216,1.5185274331073169,1
217,-0.5891089697084859,0
218,-0.5839128172854585,0
219,-0.7409520905147305,0
220,1.1975976634539665,1
221,0.1545951570895517,0
222,0.7596582392376291,0
223,0.9989506808225271,1
224,-1.7111699729388137,1
225,-0.846838129890644,1
226,1.1926324511386293,0
227,-0.34677581670566815,0
228,-1.4579056548386642,0
229,0.7503436548941281,0
230,-1.621180310975569,1
231,-0.560395416319016,0
232,1.2171890825896772,1
233,0.014337531685760739,1
234,1.7195992868695025,1
235,-0.251897922462983,0
236,-0.9051120170644474,1
237,-0.7822133897553627,1
238,1.160493286151756,0
239,-0.34527470600568244,0
240,-0.23761812580414476,0
241,-1.284739064089033,1
242,0.5342222041141373,1
243,0.31679209272390274,1
244,0.9682741365176913,1
245,1.4200314771774867,0
246,0.9805909422611637,1
247,0.02026499444980679,1
248,0.10729092503102836,0
249,0.3560134210132724,1
250,0.38603563501298616,0
251,1.1634955075517275,0
252,0.3871518455334883,0
253,0.8404872769291661,0
254,1.118924066767537,0
255,1.6102106558602889,0
256,-0.19208443457124555,1
257,1.0359395880708924,0
258,-0.9737012290484088,0
259,-1.322112871516882,1
260,0.9020328156285793,1
261,1.1840876671540952,0
262,1.6182550696114943,0
263,0.5178639464860882,1
264,0.6654731653180143,1
265,1.3037146429375701,0
266,1.0397885898657275,0
267,-1.7149035046798036,1
268,0.9991431309122688,1
269,-0.16822062344326794,1
270,0.5308735725526309,1
271,1.2960166393479,0
272,-0.8423732878086353,1
273,-1.2988264106581295,1
274,0.08423540427996612,0
275,-1.221115064420409,1
276,0.8947197122183926,1
277,0.6849491143998798,1
278,1.1871668685899635,0
279,-1.6227584017114514,1
280,0.6762888603615008,1
281,1.0340150871734748,0
282,-0.08442785436970787,1
283,0.7850231610655923,0
284,0.07684532083388272,1
285,1.530151418527719,1
286,1.6367687682446512,0
287,1.2254644364485725,1
288,0.9311312691975326,1
289,-1.1218493081316117,1
290,-0.3556285208337889,0
291,0.16675800276123062,1
292,0.11275650757969419,0
293,0.9527626592845059,1
294,-1.690269893192859,1
295,0.1643331316304845,1
296,0.8697781805878612,1
297,-0.843874398508621,1
