_id,protocol,hpfeed_id,timestamp,source_ip,destination_ip,identifier,honeypot
ObjectId(5e4a38a92d07340443cc3098),ICMP,ObjectId(5e4a38a82d07340443cc3095),2020-02-17T06:54:32.293Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38a92d07340443cc3097),ICMP,ObjectId(5e4a38a92d07340443cc3096),2020-02-17T06:54:33.317Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38ac2d07340443cc309f),ICMP,ObjectId(5e4a38aa2d07340443cc309a),2020-02-17T06:54:34.341Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38ac2d07340443cc309e),ICMP,ObjectId(5e4a38ab2d07340443cc309b),2020-02-17T06:54:35.365Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38ac2d07340443cc309d),ICMP,ObjectId(5e4a38ac2d07340443cc309c),2020-02-17T06:54:36.393Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38af2d07340443cc30a3),ICMP,ObjectId(5e4a38ad2d07340443cc30a0),2020-02-17T06:54:37.413Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38af2d07340443cc30a2),ICMP,ObjectId(5e4a38ae2d07340443cc30a1),2020-02-17T06:54:38.437Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38b22d07340443cc30a9),ICMP,ObjectId(5e4a38af2d07340443cc30a4),2020-02-17T06:54:39.460Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
ObjectId(5e4a38b22d07340443cc30a8),ICMP,ObjectId(5e4a38b02d07340443cc30a5),2020-02-17T06:54:40.484Z,192.168.14.71,192.168.14.200,7e653048-4e32-11ea-a4dd-fcaa14c40cc1,suricata
