,_id,type
847,5846,1
848,7677,1
849,5387,1
850,2701,1
851,1204,1
852,3766,1
853,2988,1
854,2297,1
855,8573,1
856,490,1
857,6798,1
858,8047,0
859,7506,1
860,3517,1
861,9343,1
862,2198,1
863,245,1
864,2627,1
865,8005,1
866,3884,1
867,3064,1
868,6726,1
869,8543,1
870,1882,1
871,5890,0
872,8853,1
873,455,1
874,4037,1
875,2285,1
876,9546,1
877,5224,1
878,4616,1
879,7652,0
880,5679,0
881,6077,1
882,2672,1
883,3858,1
884,8350,0
885,1873,1
886,7433,1
887,1131,1
888,3109,1
889,1680,1
890,8433,0
891,1433,1
892,9210,1
893,8440,0
894,1420,1
895,1635,1
896,3313,1
897,7470,1
898,5712,1
899,8699,0
900,2049,1
901,2510,1
902,3828,1
903,3725,1
904,9776,0
905,3818,1
906,3623,1
907,820,1
908,9888,0
909,7308,1
910,8849,1
911,10058,1
912,7703,1
913,1379,1
914,3402,1
915,7668,1
916,7666,0
917,3540,1
918,8668,1
919,3914,1
920,4624,1
921,5806,1
922,8207,1
923,4989,1
924,2093,1
925,9335,1
926,7428,1
927,7345,0
928,5332,1
929,3521,1
930,7432,1
931,1316,1
932,4133,1
933,4124,1
934,2620,1
935,801,1
936,4313,1
937,1428,1
938,5079,1
939,7536,0
940,5068,1
941,5227,1
942,651,1
943,8561,1
944,8256,1
945,2219,1
946,5421,1
947,7834,0
948,366,1
949,5897,1
950,5602,1
951,8635,1
952,640,1
953,9984,0
954,2392,1
955,835,1
956,2819,1
957,4041,1
958,6307,0
959,1756,1
960,8250,0
961,1359,1
962,2635,1
963,9409,0
964,6996,1
965,3474,1
966,670,1
967,1418,1
968,6852,1
969,435,1
970,5046,1
971,6017,1
972,2317,1
973,8607,0
974,7989,1
975,6861,1
976,2857,1
977,4651,1
978,4330,1
979,5039,1
980,5198,1
981,2572,1
982,555,1
983,1177,1
984,2983,1
985,4487,1
986,9548,1
987,1096,1
988,7885,0
989,8480,1
990,4166,1
991,1048,1
992,465,1
993,6782,1
994,613,1
995,2060,1
996,3360,1
997,4955,1
998,3194,1
999,6303,0
1000,7948,0
1001,6493,1
1002,5313,1
1003,6976,1
1004,2968,1
1005,5956,0
1006,698,1
1007,2033,1
1008,7290,0
1009,2566,1
1010,221,1
1011,5823,1
1012,3364,1
1013,7198,0
1014,6064,1
1015,9900,0
1016,1791,1
1017,8462,1
1018,1282,1
1019,2236,1
1020,2621,1
1021,8307,1
1022,5934,1
1023,8148,1
1024,3608,1
1025,6964,1
1026,3891,1
1027,7572,1
1028,1891,1
1029,467,1
1030,2415,1
1031,752,1
1032,9202,1
1033,2291,1
1034,4559,1
1035,8519,0
1036,8339,1
1037,8842,1
1038,8717,1
1039,48,1
1040,8745,1
1041,9580,1
1042,4064,1
1043,3728,1
1044,1384,1
1045,6657,1
1046,2834,1
1047,5919,1
1048,2780,1
1049,673,1
1050,8049,0
1051,5540,1
1052,9893,1
1053,7802,1
1054,8257,0
1055,9676,1
1056,6114,1
1057,3938,1
1058,6854,0
1059,6906,1
1060,1212,1
1061,1842,1
1062,3135,1
1063,6868,1
1064,5692,1
1065,4230,1
1066,6937,0
1067,9417,1
1068,7991,0
1069,4941,1
1070,7532,0
1071,5411,1
1072,6967,1
1073,6688,1
1074,1932,1
1075,7978,0
1076,1583,1
1077,5767,0
1078,2644,1
1079,3658,1
1080,7385,1
1081,9153,0
1082,9700,1
1083,1974,1
1084,4381,1
1085,4285,1
1086,7538,0
1087,4762,1
1088,6795,1
1089,4694,1
1090,5854,1
1091,8026,0
1092,7211,1
1093,1940,1
1094,2296,1
1095,3460,1
1096,7968,0
1097,3028,1
1098,7471,1
1099,2475,1
1100,6626,0
1101,7607,1
1102,6652,1
1103,8596,0
1104,165,1
1105,689,1
1106,8704,1
1107,9504,1
1108,2557,1
1109,5872,0
1110,4663,1
1111,5003,1
1112,477,1
1113,10003,0
1114,6365,0
1115,6858,0
1116,1372,1
1117,7875,0
1118,5414,1
1119,3269,1
1120,7202,1
1121,9952,0
1122,2218,1
1123,4354,1
1124,9634,0
1125,633,1
1126,5537,1
1127,6982,1
1128,9972,1
1129,7103,1
1130,933,1
1131,6909,1
1132,6187,1
1133,2722,1
1134,6660,1
1135,7696,1
1136,8924,0
1137,6096,1
1138,3225,1
1139,6645,1
1140,865,1
1141,6665,0
1142,8050,1
1143,1265,1
1144,1021,1
1145,4526,1
1146,7065,1
1147,5528,1
1148,1427,1
1149,5726,1
1150,1567,1
1151,3961,1
1152,4799,1
1153,3821,1
1154,7383,1
1155,3553,1
1156,7140,1
1157,1509,1
1158,581,1
1159,8644,0
1160,8052,1
1161,4072,1
1162,553,1
1163,9911,1
1164,4117,1
1165,7630,1
1166,5988,1
1167,2822,1
1168,8252,1
1169,1657,1
1170,3104,1
1171,7609,1
1172,3943,1
1173,3097,1
1174,9768,1
1175,5906,1
1176,4157,1
1177,8662,0
1178,7804,0
1179,2051,1
1180,2946,1
1181,8474,0
1182,7747,1
1183,7492,1
1184,3351,1
1185,8791,0
1186,349,1
1187,4548,1
1188,550,1
1189,4503,1
1190,5457,1
1191,5549,0
1192,2707,1
1193,9248,0
1194,1050,1
1195,6201,1
1196,9633,1
1197,6323,1
1198,9759,1
1199,3965,1
1200,7821,1
1201,8846,0
1202,2104,1
1203,6920,1
1204,9236,0
1205,1270,1
1206,4605,1
1207,2634,1
1208,6946,1
1209,5887,1
1210,6610,1
1211,9938,0
1212,6696,1
1213,3514,1
1214,5065,1
1215,6059,1
1216,1176,1
1217,8279,1
1218,8725,0
1219,9135,1
1220,2772,1
1221,1710,1
1222,2105,1
1223,5671,0
1224,1926,1
1225,4515,1
1226,6890,1
1227,1910,1
1228,6321,1
1229,8601,1
1230,1892,1
1231,4036,1
1232,4185,1
1233,7327,1
1234,9656,1
1235,5094,1
1236,9483,1
1237,1483,1
1238,1750,1
1239,8308,1
1240,94,1
1241,5745,1
1242,7076,1
1243,8391,1
1244,9937,1
1245,6214,1
1246,2396,1
1247,8472,1
1248,6174,1
1249,4159,1
1250,5617,1
1251,666,1
1252,2140,1
1253,7271,1
1254,9729,0
1255,5053,1
1256,4653,1
1257,2854,1
1258,1132,1
1259,3185,1
1260,3497,1
1261,1775,1
1262,6024,1
1263,8822,1
1264,9940,0
1265,7524,1
1266,3709,1
1267,8113,0
1268,10047,1
1269,4096,1
1270,7684,1
1271,529,1
1272,6807,1
1273,3021,1
1274,9259,1
1275,5971,1
1276,492,1
1277,8411,0
1278,1408,1
1279,7138,1
1280,1409,1
1281,3897,1
1282,7610,1
1283,2811,1
1284,1903,1
1285,1600,1
1286,1130,1
1287,7188,1
1288,488,1
1289,5118,1
1290,645,1
1291,3768,1
1292,3264,1
1293,63,1
1294,3278,1
1295,261,1
1296,1419,1
1297,3867,1
1298,8834,1
1299,2193,1
1300,1715,1
1301,4339,1
1302,7699,1
1303,5403,1
1304,1565,1
1305,7768,1
1306,601,1
1307,1292,1
1308,7866,1
1309,5644,0
1310,1047,1
1311,6234,1
1312,6865,1
1313,5960,0
1314,635,1
1315,8269,1
1316,1887,1
1317,4930,1
1318,9030,0
1319,1699,1
1320,9581,1
1321,7529,1
1322,6226,0
1323,3866,1
1324,5769,1
1325,6352,0
1326,7762,1
1327,5404,1
1328,5289,1
1329,6368,1
1330,5933,1
1331,4628,1
1332,3781,1
1333,5768,1
1334,8193,1
1335,5523,1
1336,3289,1
1337,6046,1
1338,9740,1
1339,1482,1
1340,7498,1
1341,8528,0
1342,3393,1
1343,1380,1
1344,6020,1
1345,7857,1
1346,7566,1
1347,2691,1
1348,4146,1
1349,9524,1
1350,9843,1
1351,6403,1
1352,7922,1
1353,4706,1
1354,2358,1
1355,3294,1
1356,8167,1
1357,8,1
1358,2632,1
1359,6542,0
1360,4179,1
1361,4128,1
1362,6804,1
1363,7011,1
1364,5782,1
1365,5985,0
1366,1793,1
1367,286,1
1368,3397,1
1369,7852,0
1370,4439,1
1371,5120,1
1372,2373,1
1373,6834,1
1374,5883,1
1375,169,1
1376,8887,1
1377,1057,1
1378,4402,1
1379,9919,1
1380,3599,1
1381,4194,1
1382,143,1
1383,2667,1
1384,1497,1
1385,3236,1
1386,2645,1
1387,9802,1
1388,1210,1
1389,7787,1
1390,1165,1
1391,2335,1
1392,2986,1
1393,116,1
1394,7190,1
1395,8070,0
1396,6484,1
1397,412,1
1398,8365,1
1399,470,1
1400,9388,1
1401,6474,1
1402,7431,1
1403,5309,1
1404,8495,1
1405,6956,0
1406,5594,0
1407,660,1
1408,129,1
1409,8400,1
1410,7816,1
1411,9571,1
1412,7935,0
1413,8278,0
1414,3719,1
1415,9930,1
1416,5342,1
1417,9593,1
1418,3661,1
1419,4361,1
1420,6164,1
1421,1514,1
1422,3310,1
1423,5,1
1424,3148,1
1425,6198,1
1426,1969,1
1427,2631,1
1428,3096,1
1429,3755,1
1430,6989,1
1431,9851,1
1432,8676,0
1433,2807,1
1434,3893,1
1435,2952,1
1436,9467,0
1437,4969,1
1438,6362,1
1439,7789,1
1440,824,1
1441,4871,1
1442,1496,1
1443,849,1
1444,9589,0
1445,8569,0
1446,8056,0
1447,5473,1
1448,554,1
1449,2057,1
1450,7586,1
1451,3085,1
1452,1344,1
1453,6611,0
1454,65,1
1455,4323,1
1456,4413,1
1457,967,1
1458,2610,1
1459,5811,1
1460,7445,1
1461,2538,1
1462,1797,1
1463,1575,1
1464,9184,1
1465,7782,0
1466,6875,1
1467,7130,0
1468,6651,0
1469,6669,1
1470,9023,1
1471,5941,1
1472,8900,1
1473,2725,1
1474,1670,1
1475,4877,1
1476,8679,0
1477,598,1
1478,3558,1
1479,7023,0
1480,6929,1
1481,3873,1
1482,6219,1
1483,2340,1
1484,3688,1
1485,4427,1
1486,9040,1
1487,893,1
1488,838,1
1489,7030,1
1490,8827,1
1491,827,1
1492,8340,0
1493,2225,1
1494,1454,1
1495,8886,1
1496,4120,1
1497,9688,0
1498,7694,0
1499,1772,1
1500,3361,1
1501,7102,1
1502,3218,1
1503,6208,0
1504,5380,1
1505,926,1
1506,4286,1
1507,7299,0
1508,7176,0
1509,1314,1
1510,1333,1
1511,2437,1
1512,1782,1
1513,5278,1
1514,5612,1
1515,9727,0
1516,10001,0
1517,385,1
1518,9459,0
1519,604,1
1520,2125,1
1521,4811,1
1522,2846,1
1523,4161,1
1524,7223,1
1525,7738,0
1526,8240,0
1527,8081,1
1528,6895,0
1529,1785,1
1530,3628,1
1531,4490,1
1532,7340,1
1533,8324,1
1534,8168,1
1535,290,1
1536,6722,1
1537,2273,1
1538,6837,1
1539,9971,0
1540,5608,1
1541,7644,0
1542,5975,1
1543,8078,0
1544,6467,1
1545,4388,1
1546,4901,1
1547,3420,1
1548,858,1
1549,657,1
1550,2336,1
1551,2260,1
1552,1947,1
1553,9213,0
1554,405,1
1555,7750,1
1556,9093,1
1557,6829,1
1558,3925,1
1559,3247,1
1560,2783,1
1561,205,1
1562,2916,1
1563,9514,1
1564,3845,1
1565,7254,1
1566,6771,1
1567,1039,1
1568,5280,1
1569,6874,1
1570,912,1
1571,2908,1
1572,9565,0
1573,9698,0
1574,4068,1
1575,3075,1
1576,1718,1
1577,9053,1
1578,2321,1
1579,8628,1
1580,9644,1
1581,4776,1
1582,3865,1
1583,9584,1
1584,3509,1
1585,4316,1
1586,5016,1
1587,6704,1
1588,3902,1
1589,10042,1
1590,3175,1
1591,10025,1
1592,7267,0
1593,1761,1
1594,6083,1
1595,6369,1
1596,2913,1
1597,9457,0
1598,4372,1
1599,5189,1
1600,8301,0
1601,1236,1
1602,6812,0
1603,6480,0
1604,5506,1
1605,3967,1
1606,9485,1
1607,9384,1
1608,8722,0
1609,1553,1
1610,7332,0
1611,6357,1
1612,1097,1
1613,5344,1
1614,7553,1
1615,3343,1
1616,1531,1
1617,5015,1
1618,3673,1
1619,4911,1
1620,7736,0
1621,4794,1
1622,2828,1
1623,3529,1
1624,1392,1
1625,530,1
1626,4414,1
1627,1118,1
1628,8797,1
1629,7001,1
1630,527,1
1631,6478,1
1632,8933,0
1633,4257,1
1634,4809,1
1635,9958,1
1636,561,1
1637,2688,1
1638,2930,1
1639,8244,1
1640,4991,1
1641,2481,1
1642,3515,1
1643,7934,0
1644,7227,1
1645,7058,1
1646,9726,1
1647,4813,1
1648,7312,1
1649,2109,1
1650,9901,1
1651,9456,0
1652,789,1
1653,8237,1
1654,2356,1
1655,866,1
1656,9773,0
1657,4931,1
1658,908,1
1659,1264,1
1660,5349,1
1661,2960,1
1662,8028,0
1663,3637,1
1664,2431,1
1665,5050,1
1666,6541,0
1667,9046,1
1668,3603,1
1669,4482,1
1670,8831,1
1671,996,1
1672,4994,1
1673,3560,1
1674,1464,1
1675,8788,1
1676,9189,1
1677,4318,1
1678,9100,0
1679,5490,1
1680,4474,1
1681,7335,0
1682,4394,1
1683,9637,0
1684,1280,1
1685,520,1
1686,9625,1
1687,7139,0
1688,7416,1
1689,2886,1
1690,9391,0
1691,5155,1
1692,8194,0
1693,9655,0
1694,7594,1
1695,8757,1
1696,8811,0
1697,2267,1
1698,2658,1
1699,4099,1
1700,787,1
1701,1517,1
1702,8821,0
1703,7960,1
1704,9683,1
1705,9171,1
1706,7605,0
1707,9229,0
1708,595,1
1709,9613,0
1710,9270,1
1711,2005,1
1712,5393,1
1713,5632,1
1714,6805,1
1715,9609,1
1716,2605,1
1717,6335,1
1718,7141,0
1719,1070,1
1720,3859,1
1721,9518,0
1722,2097,1
1723,6886,1
1724,2647,1
1725,2062,1
1726,4711,1
1727,9563,1
1728,6677,1
1729,4115,1
1730,2117,1
1731,7026,1
1732,4018,1
1733,1024,1
1734,9484,1
1735,5172,1
1736,1049,1
1737,2848,1
1738,4816,1
1739,4589,1
1740,6576,0
1741,2508,1
1742,556,1
1743,5448,1
1744,3241,1
1745,2578,1
1746,4606,1
1747,7611,1
1748,1201,1
1749,8295,1
1750,643,1
1751,6240,1
1752,8424,0
1753,9713,0
1754,2766,1
1755,9137,1
1756,8806,1
1757,8927,1
1758,3169,1
1759,4216,1
1760,6334,1
1761,2161,1
1762,219,1
1763,2082,1
1764,9027,0
1765,6533,0
1766,3908,1
1767,3548,1
1768,3985,1
1769,8442,1
1770,1976,1
1771,993,1
1772,9667,0
1773,4980,1
1774,648,1
1775,6908,1
1776,358,1
1777,5300,1
1778,4569,1
1779,6479,1
1780,9,1
1781,314,1
1782,5719,1
1783,990,1
1784,8626,0
1785,1371,1
1786,4071,1
1787,8311,0
1788,4296,1
1789,8172,1
1790,751,1
1791,954,1
1792,2213,1
1793,1726,1
1794,1014,1
1795,9844,1
1796,7096,1
1797,3228,1
1798,2047,1
1799,5095,1
1800,3577,1
1801,8858,1
1802,4878,1
1803,6379,1
1804,7048,1
1805,3607,1
1806,5763,0
1807,1703,1
1808,3734,1
1809,4137,1
1810,8319,0
1811,4855,1
1812,5992,1
1813,2430,1
1814,2325,1
1815,7018,0
1816,5466,1
1817,3724,1
1818,2165,1
1819,1494,1
1820,700,1
1821,8784,1
1822,2092,1
1823,3825,1
1824,6637,1
1825,9165,1
1826,6535,1
1827,2498,1
1828,9117,0
1829,6367,1
1830,4094,1
1831,4405,1
1832,3498,1
1833,4206,1
1834,8404,0
1835,5353,1
1836,8723,1
1837,5538,1
1838,3107,1
1839,1506,1
1840,4945,1
1841,1966,1
1842,5045,1
1843,6953,1
1844,3451,1
1845,7163,1
1846,2063,1
1847,1349,1
1848,1036,1
1849,3501,1
1850,6912,1
1851,5122,1
1852,7658,1
1853,4550,1
1854,72,1
1855,9635,0
1856,6672,1
1857,6273,1
1858,2083,1
1859,1694,1
1860,4862,1
1861,112,1
1862,1789,1
1863,9994,1
1864,3039,1
1865,7179,1
1866,8362,1
1867,8976,0
1868,1652,1
1869,7509,1
1870,7958,0
1871,2339,1
1872,5337,1
1873,1112,1
1874,2235,1
1875,1245,1
1876,2892,1
1877,5888,1
1878,5637,1
1879,7761,1
1880,2614,1
1881,4363,1
1882,7480,1
1883,6729,0
1884,5042,1
1885,6348,1
1886,9134,1
1887,2163,1
1888,3784,1
1889,6615,1
1890,7688,1
1891,6525,0
1892,4851,1
1893,5244,1
1894,1845,1
