,_id,type
338,4204,1
339,32394,0
340,15655,1
341,32112,0
342,31912,0
343,23457,1
344,37576,0
345,29904,0
346,23013,1
347,22283,1
348,29233,0
349,16067,1
350,2225,1
351,14414,1
352,31800,0
353,7023,1
354,6633,1
355,21947,1
356,15874,1
357,14163,1
358,28497,1
359,19225,1
360,16309,1
361,723,1
362,27758,1
363,29382,0
364,1647,1
365,22036,1
366,8019,1
367,34075,0
368,18141,1
369,21767,1
370,7625,1
371,27630,1
372,13524,1
373,2982,1
374,27116,1
375,8893,1
376,23175,1
377,37756,0
378,2229,1
379,19718,1
380,3748,1
381,9489,1
382,22112,1
383,6569,1
384,8812,1
385,21111,1
386,24236,1
387,26872,0
388,32483,0
389,6430,1
390,25579,1
391,2548,1
392,8335,1
393,1534,1
394,35461,0
395,15541,1
396,29790,1
397,4366,1
398,16856,1
399,15287,1
400,12692,1
401,20300,1
402,12024,1
403,9161,1
404,27761,1
405,32549,0
406,23763,0
407,2163,1
408,11203,1
409,27402,1
410,9879,1
411,19102,1
412,21011,1
413,6917,1
414,666,1
415,33458,0
416,12090,1
417,12125,1
418,17854,1
419,26825,1
420,37078,0
421,19155,1
422,5316,1
423,24097,1
424,170,1
425,27165,1
426,4547,1
427,3379,1
428,11067,1
429,18618,1
430,22711,1
431,30488,0
432,27377,1
433,18904,1
434,26096,1
435,32041,0
436,15569,1
437,20771,1
438,4490,1
439,716,1
440,15244,1
441,13564,1
442,13092,1
443,8773,1
444,11892,1
445,2294,1
446,5956,1
447,3296,1
448,20420,1
449,31279,0
450,17513,1
451,32371,0
452,8320,1
453,21132,1
454,7669,1
455,26618,1
456,12533,1
457,7615,1
458,719,1
459,2510,1
460,15647,1
461,12919,1
462,19005,1
463,292,1
464,34205,0
465,6090,1
466,37529,0
467,12976,1
468,7971,1
469,8894,1
470,22924,1
471,22286,1
472,20628,1
473,5480,1
474,38355,0
475,3179,1
476,14046,1
477,33877,0
478,30948,0
479,10393,1
480,30002,0
481,21585,1
482,22387,1
483,24669,0
484,21805,1
485,4237,1
486,26382,1
487,12991,1
488,12225,1
489,1506,1
490,26166,1
491,31230,0
492,9001,1
493,17645,1
494,37927,0
495,7499,1
496,34257,0
497,855,1
498,32142,0
499,4357,1
500,14929,1
501,4257,1
502,15540,1
503,19446,1
504,7653,1
505,8912,1
506,18584,1
507,15419,1
508,25414,1
509,9499,1
510,33043,0
511,32504,0
512,32670,0
513,10015,1
514,9669,1
515,9957,1
516,32757,0
517,15071,1
518,25538,1
519,21322,1
520,246,1
521,34639,0
522,16475,1
523,23104,1
524,9387,1
525,12192,1
526,27683,0
527,7339,1
528,33895,0
529,15312,1
530,25531,0
531,20484,1
532,23745,1
533,30151,0
534,22409,1
535,5605,1
536,34725,0
537,9995,1
538,28218,1
539,4306,1
540,17795,1
541,32428,0
542,17946,1
543,5808,1
544,10025,1
545,26795,1
546,5867,1
547,24486,1
548,20282,1
549,23052,1
550,1854,1
551,34602,0
552,10024,1
553,6588,1
554,5679,1
555,3682,1
556,37058,0
557,22168,0
558,33988,0
559,24011,1
560,29133,1
561,20714,1
562,3160,1
563,32623,0
564,8146,1
565,7658,1
566,3631,1
567,33111,0
568,24321,0
569,15688,1
570,6629,1
571,29780,1
572,5600,1
573,5048,1
574,33696,0
575,3472,1
576,11088,1
577,28831,0
578,7557,1
579,33486,0
580,37730,0
581,35604,0
582,6644,1
583,17406,1
584,38574,0
585,25733,1
586,22570,0
587,9225,1
588,21785,1
589,29037,0
590,37321,0
591,32326,0
592,35706,0
593,12253,1
594,1008,1
595,35031,0
596,268,1
597,27437,0
598,4561,1
599,13023,1
600,8796,1
601,33469,0
602,1082,1
603,23044,1
604,1480,1
605,23341,0
606,26292,1
607,6391,1
608,421,1
609,218,1
610,20764,1
611,20462,1
612,12206,1
613,10459,1
614,19356,1
615,13507,1
616,37216,0
617,15923,1
618,22863,1
619,29453,1
620,20809,1
621,5004,1
622,37923,0
623,34512,0
624,28833,1
625,3764,1
626,22374,0
627,22615,1
628,32327,0
629,5197,1
630,612,1
631,20512,1
632,8312,1
633,16919,1
634,35678,0
635,6415,1
636,5901,1
637,17496,1
638,27220,1
639,37630,0
640,181,1
641,29698,1
642,11142,1
643,7896,1
644,13946,1
645,6440,1
646,35309,0
647,6300,1
648,12675,1
649,607,1
650,34541,0
651,9711,1
652,10154,1
653,20817,1
654,24662,1
655,7924,1
656,37408,0
657,19209,1
658,31687,0
659,5657,1
660,35350,0
661,10014,1
662,29715,1
663,33914,0
664,12928,1
665,35057,0
666,25793,0
667,21618,1
668,19911,1
669,32194,0
670,1861,1
671,3801,1
672,6567,1
673,30036,0
674,8229,1
675,38367,0
676,33498,0
677,11517,1
678,25089,0
679,9563,1
680,34871,0
681,11847,1
682,3406,1
683,22147,1
684,34838,0
685,20966,1
686,33846,0
687,18963,1
688,8183,1
689,13085,1
690,26314,0
691,13532,1
692,21662,0
693,12436,1
694,27691,0
695,5786,1
696,7668,1
697,4891,1
698,22665,1
699,21041,0
700,16741,1
701,9840,1
702,27105,1
703,29713,1
704,33284,0
705,30743,0
706,27282,1
707,28117,1
708,22737,0
709,8406,1
710,25532,1
711,9515,1
712,8946,1
713,21910,1
714,36839,0
715,16937,1
716,34706,0
717,25828,0
718,34922,0
719,9272,1
720,15013,1
721,31495,0
722,20698,1
723,5582,1
724,5858,1
725,9224,1
726,21188,1
727,25981,1
728,4181,1
729,35635,0
730,17942,1
731,8344,1
732,16508,1
733,964,1
734,26800,0
735,11541,1
736,26512,0
737,11464,1
738,27119,1
739,38365,0
740,8646,1
741,9685,1
742,27739,1
743,31466,0
744,14848,1
745,22521,1
746,37997,0
747,12450,1
748,13945,1
749,19779,1
750,15349,1
751,18977,1
752,38575,0
753,11130,1
754,17164,1
755,32529,0
756,4261,1
757,25331,1
758,21197,1
759,25751,0
760,7014,1
761,25023,1
762,36990,0
763,29175,1
764,7107,1
765,6332,1
766,38046,0
767,34468,0
768,32267,0
769,619,1
770,4910,1
771,36048,0
772,30154,0
773,11401,1
774,5033,1
775,14409,1
776,20271,1
777,14195,1
778,7275,1
779,21848,1
780,36115,0
781,22913,0
782,25834,1
783,8235,1
784,13265,1
785,11955,1
786,18447,1
787,13996,1
788,37145,0
789,21400,0
790,31286,0
791,6804,1
792,29699,1
793,27583,0
794,35087,0
795,5098,1
796,28603,1
797,33553,0
798,7458,1
799,27814,1
800,14458,1
801,27756,1
802,27159,1
803,13997,1
804,37269,0
805,21562,1
806,24315,0
807,30309,0
808,27436,1
809,3232,1
810,8857,1
811,27709,1
812,12263,1
813,10260,1
814,840,1
815,280,1
816,19248,1
817,21750,1
818,33772,0
819,38302,0
820,32026,0
821,3941,1
822,33255,0
823,7359,1
824,38444,0
825,15107,1
826,18241,1
827,5158,1
828,624,1
829,5898,1
830,924,1
831,27908,1
832,38516,0
833,23772,0
834,28132,0
835,17557,1
836,5487,1
837,1843,1
838,12622,1
839,28271,1
840,10588,1
841,9996,1
842,19367,1
843,37007,0
844,27543,1
845,34856,0
846,15912,1
847,25799,0
848,37251,0
849,31352,0
850,7750,1
851,17936,1
852,17955,1
853,19828,1
854,6149,1
855,1200,1
856,16442,1
857,407,1
858,23300,0
859,15536,1
860,33307,0
861,26490,1
862,12556,1
863,5921,1
864,33515,0
865,3515,1
866,4614,1
867,21855,1
868,30927,0
869,30094,0
870,31607,0
871,36501,0
872,34708,0
873,23302,1
874,14672,1
875,12462,1
876,32341,0
877,38089,0
878,24900,1
879,10857,1
880,31266,0
881,4358,1
882,19951,1
883,5549,1
884,20786,1
885,21187,1
886,37231,0
887,32759,0
888,5553,1
889,18301,1
890,5981,1
891,1441,1
892,23647,0
893,30999,0
894,18189,1
895,34555,0
896,35711,0
897,13734,1
898,25351,0
899,3978,1
900,4392,1
901,21232,0
902,36551,0
903,23791,1
904,34419,0
905,406,1
906,24688,0
907,26535,1
908,3779,1
909,24494,1
910,17975,1
911,7959,1
912,6583,1
913,1563,1
914,19514,1
915,1090,1
916,7309,1
917,15024,1
918,9730,1
919,2831,1
920,16630,1
921,24934,1
922,33984,0
923,9332,1
924,5232,1
925,31647,0
926,625,1
927,28701,1
928,21846,1
929,30269,0
930,16538,1
931,13641,1
932,27496,1
933,14214,1
934,23103,1
935,14165,1
936,35984,0
937,4176,1
938,20242,1
939,34935,0
940,18611,1
941,21276,1
942,19196,1
943,10727,1
944,23381,0
945,23565,0
946,9233,1
947,28753,1
948,18330,1
949,26307,1
950,14826,1
951,6480,1
952,13671,1
953,32726,0
954,23512,1
955,24304,1
956,8599,1
957,35522,0
958,11349,1
959,37808,0
960,36100,0
961,30763,0
962,17422,1
963,30704,0
964,22512,1
965,2430,1
966,18363,1
967,35037,0
968,4267,1
969,36493,0
970,33935,0
971,36449,0
972,3534,1
973,10203,1
974,35951,0
975,5223,1
976,18012,1
977,3560,1
978,26370,1
979,17043,1
980,26011,1
981,29635,1
982,30737,0
983,38196,0
984,34734,0
985,28773,1
986,18255,1
987,23066,0
988,25281,1
989,21990,1
990,34971,0
991,26383,1
992,22802,1
993,5597,1
994,17472,1
995,16331,1
996,8274,1
997,7146,1
998,33892,0
999,12074,1
1000,37483,0
1001,19478,1
1002,32467,0
1003,810,1
1004,3540,1
1005,34930,0
1006,27682,1
1007,28572,1
1008,16522,1
1009,2359,1
1010,3073,1
1011,1146,1
1012,27626,1
1013,4746,1
1014,33657,0
1015,28724,0
1016,21847,1
1017,3732,1
1018,26368,1
1019,28591,1
1020,10521,1
1021,15115,1
1022,29745,0
1023,7654,1
1024,17451,1
1025,10918,1
1026,11744,1
1027,19891,1
1028,23867,1
1029,37103,0
1030,37201,0
1031,37574,0
1032,30124,0
1033,9284,1
1034,28458,1
1035,29235,1
1036,23290,0
1037,24926,1
1038,28680,0
1039,19258,1
1040,7414,1
1041,431,1
1042,15429,1
1043,38499,0
1044,27965,1
1045,34926,0
1046,12057,1
1047,37961,0
1048,21542,1
1049,22876,1
1050,20969,1
1051,18103,1
1052,22875,1
1053,4139,1
1054,26868,1
1055,27040,1
1056,35454,0
1057,24245,1
1058,33992,0
1059,24522,0
1060,11307,1
1061,15933,1
1062,29053,1
1063,29243,1
1064,34402,0
1065,30114,0
1066,35916,0
1067,10623,1
1068,21346,1
1069,33614,0
1070,24834,0
1071,14059,1
1072,22799,0
1073,19174,1
1074,9576,1
1075,32679,0
1076,27618,1
1077,36886,0
1078,23411,0
1079,15512,1
1080,24942,0
1081,2874,1
1082,22347,0
1083,24828,1
1084,35378,0
1085,23808,1
1086,14676,1
1087,14399,1
1088,19532,1
1089,24130,0
1090,19720,1
1091,21961,0
1092,1237,1
1093,14465,1
1094,29500,0
1095,3497,1
1096,13021,1
1097,2024,1
1098,11557,1
1099,24378,0
1100,8775,1
1101,831,1
1102,1119,1
1103,3813,1
1104,21203,1
1105,33010,0
1106,17872,1
1107,15225,1
1108,36097,0
1109,20627,1
1110,34999,0
1111,3653,1
1112,11169,1
1113,17609,1
1114,23370,0
1115,31227,0
1116,27783,1
1117,3446,1
1118,12322,1
1119,16965,1
1120,28443,1
1121,21053,1
1122,29242,0
1123,28594,0
1124,10274,1
1125,19026,1
1126,21369,1
1127,23323,0
1128,19937,1
1129,12676,1
1130,28217,1
1131,34211,0
1132,28863,1
1133,10182,1
1134,4868,1
1135,29101,1
1136,32102,0
1137,18329,1
1138,38185,0
1139,35226,0
1140,6873,1
1141,29304,0
1142,6679,1
1143,17859,1
1144,38183,0
1145,34968,0
1146,8715,1
1147,14996,1
1148,33572,0
1149,22194,0
1150,28866,1
1151,34213,0
1152,15441,1
1153,28335,1
1154,34114,0
1155,2868,1
1156,17234,1
1157,5000,1
1158,2220,1
1159,19825,1
1160,27301,0
1161,26085,1
1162,7411,1
1163,9795,1
1164,28532,1
1165,2634,1
1166,36080,0
1167,33837,0
1168,21348,1
1169,30855,0
1170,17463,1
1171,8272,1
1172,34048,0
1173,1204,1
1174,14335,1
1175,37056,0
1176,17101,1
1177,36612,0
1178,32086,0
1179,16589,1
1180,24910,1
1181,29045,0
1182,28681,1
1183,37314,0
1184,7296,1
1185,29003,1
1186,19004,1
1187,2391,1
1188,25180,1
1189,17647,1
1190,36461,0
1191,18050,1
1192,27103,1
1193,18302,1
1194,6201,1
1195,3962,1
1196,7346,1
1197,27795,1
1198,21205,0
1199,21510,1
1200,34461,0
1201,3295,1
1202,36455,0
1203,6646,1
1204,21439,0
1205,5329,1
1206,14575,1
1207,23503,1
1208,7650,1
1209,6940,1
1210,10491,1
1211,31571,0
1212,9200,1
1213,3215,1
1214,29670,1
1215,27378,1
1216,14075,1
1217,6768,1
1218,38252,0
1219,32861,0
1220,5919,1
1221,2050,1
1222,27133,1
1223,26180,0
1224,27513,0
1225,10693,1
1226,5551,1
1227,17649,1
1228,38025,0
1229,38235,0
1230,31292,0
1231,36302,0
1232,34207,0
1233,33052,0
1234,28971,1
1235,21578,0
1236,8688,1
1237,8454,1
1238,16361,1
1239,31940,0
1240,18612,1
1241,11718,1
1242,34942,0
1243,27083,0
1244,9639,1
1245,31780,0
1246,8874,1
1247,7651,1
1248,14395,1
1249,23562,1
1250,27433,0
1251,14222,1
1252,26496,1
1253,15790,1
1254,32399,0
1255,1612,1
1256,27321,1
1257,36831,0
1258,19400,1
1259,29124,1
1260,32892,0
1261,19519,1
1262,21835,0
1263,14563,1
1264,10275,1
1265,7191,1
1266,27627,0
1267,7293,1
1268,19216,1
1269,3950,1
1270,608,1
1271,21749,1
1272,9280,1
1273,25869,1
1274,20694,1
1275,34566,0
1276,16684,1
1277,20999,0
1278,4364,1
1279,35310,0
1280,13017,1
1281,4920,1
1282,30420,0
1283,29034,0
1284,37621,0
1285,7274,1
1286,21217,1
1287,28762,0
1288,24866,1
1289,21620,1
1290,2446,1
1291,19414,1
1292,8981,1
1293,25368,0
1294,36076,0
1295,16051,1
1296,3880,1
1297,38276,0
1298,31523,0
1299,24140,1
1300,37250,0
1301,1583,1
1302,24231,0
1303,3705,1
1304,8624,1
1305,10955,1
1306,37686,0
1307,33505,0
1308,1983,1
1309,33252,0
1310,6674,1
1311,35509,0
1312,30822,0
1313,36030,0
1314,32518,0
1315,16027,1
1316,30484,0
1317,35032,0
1318,27389,1
1319,18646,1
1320,28860,1
1321,6625,1
1322,19882,1
1323,26798,1
1324,23740,1
1325,2500,1
1326,27852,1
1327,9470,1
1328,22560,1
1329,26626,0
1330,12961,1
1331,30463,0
1332,61,1
1333,36082,0
1334,19497,1
1335,21761,1
1336,12412,1
1337,14073,1
1338,17116,1
1339,3488,1
1340,17710,1
1341,15650,1
1342,31531,0
1343,32282,0
1344,36108,0
1345,14717,1
1346,14951,1
1347,29164,0
1348,2364,1
1349,9577,1
1350,36881,0
1351,24398,1
1352,32013,0
1353,22999,0
1354,535,1
1355,15752,1
1356,14077,1
1357,21181,1
1358,13438,1
1359,15228,1
1360,37913,0
1361,13274,1
1362,31964,0
1363,3461,1
1364,37326,0
1365,5572,1
1366,2423,1
1367,13308,1
1368,4533,1
1369,35406,0
1370,34812,0
1371,11901,1
1372,6817,1
1373,9183,1
1374,24564,0
1375,34620,0
1376,18748,1
1377,31957,0
1378,9293,1
1379,33367,0
1380,20348,1
1381,32966,0
1382,20299,1
1383,9447,1
1384,7966,1
1385,34816,0
1386,18717,1
1387,27469,1
1388,9931,1
1389,29171,1
1390,3979,1
1391,381,1
1392,32300,0
1393,2674,1
1394,24437,1
1395,20125,1
1396,37301,0
1397,23285,1
1398,11751,1
1399,12765,1
1400,3974,1
1401,38217,0
1402,9495,1
1403,454,1
1404,28462,1
1405,9978,1
1406,11030,1
1407,2357,1
1408,10424,1
1409,38497,0
1410,35886,0
1411,16872,1
1412,31346,0
1413,30957,0
1414,30513,0
1415,5832,1
1416,2433,1
1417,30945,0
1418,30246,0
1419,24006,0
1420,23860,0
1421,17895,1
1422,19407,1
1423,337,1
1424,17860,1
1425,11402,1
1426,12380,1
1427,35080,0
1428,21647,1
1429,28042,1
1430,3072,1
1431,1813,1
1432,37634,0
1433,29867,0
1434,31282,0
1435,12365,1
1436,10347,1
1437,33773,0
1438,7026,1
1439,26260,1
1440,17196,1
1441,6465,1
1442,20236,1
1443,25602,1
1444,27840,0
1445,10739,1
1446,26597,0
1447,34014,0
1448,8216,1
1449,19480,1
1450,18739,1
1451,21447,1
1452,31748,0
1453,10807,1
1454,31008,0
1455,5382,1
1456,6740,1
1457,2463,1
1458,7739,1
1459,35105,0
1460,6855,1
1461,4194,1
1462,21506,1
1463,13467,1
1464,15927,1
1465,33250,0
1466,18858,1
1467,22646,1
1468,36357,0
1469,22689,1
1470,17905,1
1471,10965,1
1472,13309,1
1473,35089,0
1474,15530,1
1475,20600,1
1476,10193,1
1477,22013,1
1478,19236,1
1479,23380,0
1480,37772,0
1481,20776,1
1482,6166,1
1483,30421,0
1484,37793,0
1485,28178,1
1486,34409,0
1487,28244,0
1488,36574,0
1489,26349,1
1490,12019,1
1491,13698,1
1492,16339,1
1493,8347,1
1494,16771,1
1495,8700,1
1496,36070,0
1497,12800,1
1498,31513,0
1499,37846,0
1500,19877,1
1501,4110,1
1502,20022,1
1503,35799,0
1504,18397,1
1505,35324,0
1506,12628,1
1507,11451,1
1508,11799,1
1509,22089,0
1510,7543,1
1511,34219,0
1512,1708,1
1513,25970,1
1514,3589,1
1515,27148,0
1516,16636,1
1517,9569,1
1518,34870,0
1519,968,1
1520,8830,1
1521,12167,1
1522,10574,1
1523,8119,1
1524,31146,0
1525,25582,1
1526,32146,0
1527,18898,1
1528,1279,1
1529,19295,1
1530,11336,1
1531,10192,1
1532,12605,1
1533,25344,1
1534,29391,1
1535,22530,1
1536,8437,1
1537,31943,0
1538,9513,1
1539,38222,0
1540,23881,0
1541,10318,1
1542,20793,1
1543,28449,1
1544,27013,0
1545,37478,0
1546,5756,1
1547,24195,0
1548,35818,0
1549,8932,1
1550,30487,0
1551,22282,0
1552,1338,1
1553,32168,0
1554,32417,0
1555,24840,0
1556,12767,1
1557,2613,1
1558,24371,1
1559,4945,1
1560,35438,0
1561,12481,1
1562,30412,0
1563,37065,0
1564,31236,0
1565,20442,1
1566,5400,1
1567,3067,1
1568,3917,1
1569,29984,0
1570,14816,1
1571,12089,1
1572,13267,1
1573,33372,0
1574,13947,1
1575,5206,1
1576,1691,1
1577,15384,1
1578,25801,0
1579,23952,1
1580,22482,0
1581,13901,1
1582,17004,1
1583,35081,0
1584,21641,1
1585,22672,0
1586,38106,0
1587,22239,1
1588,15294,1
1589,7975,1
1590,9764,1
1591,25826,0
1592,33492,0
1593,4923,1
1594,2152,1
1595,19080,1
1596,34155,0
1597,713,1
1598,29179,1
1599,10975,1
1600,20281,1
1601,18018,1
1602,37334,0
1603,15268,1
1604,30227,0
1605,5930,1
1606,17209,1
1607,2374,1
1608,30896,0
1609,23642,1
1610,271,1
1611,8768,1
1612,26696,1
1613,17933,1
1614,22543,1
1615,13690,1
1616,7192,1
1617,32978,0
1618,30689,0
1619,31778,0
1620,3992,1
1621,24953,0
1622,29239,1
1623,140,1
1624,10704,1
1625,11097,1
1626,29301,1
1627,14107,1
1628,18933,1
1629,4605,1
1630,12895,1
1631,12665,1
1632,5797,1
1633,27614,1
1634,22228,1
1635,3361,1
1636,38402,0
1637,21787,1
1638,10689,1
1639,25757,1
1640,20431,1
1641,37796,0
1642,33477,0
1643,5233,1
1644,7230,1
1645,35708,0
1646,15073,1
1647,36476,0
1648,37973,0
1649,36641,0
1650,25515,1
1651,28288,1
1652,18337,1
1653,30520,0
1654,3269,1
1655,16012,1
1656,7755,1
1657,8774,1
1658,13320,1
1659,22978,1
1660,24300,1
1661,11095,1
1662,10451,1
1663,17994,1
1664,30416,0
1665,37075,0
1666,19813,1
1667,2636,1
1668,20722,1
1669,1218,1
1670,27503,0
1671,24415,1
1672,28928,1
1673,26486,1
1674,19941,1
1675,11184,1
1676,5998,1
1677,10618,1
1678,29410,0
1679,5340,1
1680,30254,0
1681,16841,1
1682,26917,0
1683,5720,1
1684,27122,1
1685,26755,1
1686,29590,1
1687,24878,1
1688,4593,1
1689,29650,1
1690,4248,1
1691,9417,1
1692,3592,1
1693,24754,1
1694,29389,1
1695,19628,1
1696,6766,1
1697,26071,1
1698,36788,0
1699,17250,1
1700,6462,1
1701,197,1
1702,16988,1
1703,37096,0
1704,27582,0
1705,29289,1
1706,12194,1
1707,8958,1
1708,3795,1
1709,16691,1
1710,6051,1
1711,31451,0
1712,13372,1
1713,7341,1
1714,37297,0
1715,4116,1
1716,31278,0
1717,37676,0
1718,19059,1
1719,2270,1
1720,15074,1
1721,34921,0
1722,2881,1
1723,6344,1
1724,17448,1
1725,26240,1
1726,19203,1
1727,33356,0
1728,14777,1
1729,20527,1
1730,8587,1
1731,1864,1
1732,29843,0
1733,31752,0
1734,13800,1
1735,36187,0
1736,18812,1
1737,24052,1
1738,7426,1
1739,25855,1
1740,4666,1
1741,16967,1
1742,31498,0
1743,29369,0
1744,36741,0
1745,1641,1
1746,6845,1
1747,11442,1
1748,19383,1
1749,19331,1
1750,18164,1
1751,1303,1
1752,34711,0
1753,36838,0
1754,3107,1
1755,11677,1
1756,4462,1
1757,4158,1
1758,6159,1
1759,739,1
1760,4526,1
1761,29775,1
1762,3947,1
1763,2277,1
1764,2178,1
1765,5984,1
1766,23338,0
1767,7692,1
1768,18028,1
1769,30778,0
1770,34719,0
1771,25765,1
1772,31237,0
1773,11707,1
1774,4323,1
1775,36016,0
1776,27924,0
1777,22167,1
1778,30529,0
1779,38149,0
1780,23368,1
1781,99,1
1782,27997,1
1783,34027,0
1784,19316,1
1785,37356,0
1786,22149,1
1787,20940,1
1788,37415,0
1789,254,1
1790,6512,1
1791,32843,0
1792,33244,0
1793,31186,0
1794,3523,1
1795,10098,1
1796,33351,0
1797,24282,0
1798,3603,1
1799,4704,1
1800,19325,1
1801,24920,0
1802,8820,1
1803,16800,1
1804,24629,1
1805,17664,1
1806,4865,1
1807,23528,0
1808,7756,1
1809,30632,0
1810,33680,0
1811,25506,1
1812,21454,0
1813,9904,1
1814,12284,1
1815,36011,0
1816,14162,1
1817,4319,1
1818,27395,1
1819,6729,1
1820,12575,1
1821,29630,0
1822,34025,0
1823,2349,1
1824,22948,1
1825,36443,0
1826,35697,0
1827,36427,0
1828,11459,1
1829,31283,0
1830,18995,1
1831,23419,1
1832,25628,1
1833,5825,1
1834,30278,0
1835,35712,0
1836,25406,1
1837,8445,1
1838,4975,1
1839,26928,0
1840,26571,0
1841,21216,0
1842,2367,1
1843,15737,1
1844,20458,1
1845,32791,0
1846,2526,1
1847,36900,0
1848,14457,1
1849,25098,0
1850,21564,1
1851,5148,1
1852,31403,0
1853,10649,1
1854,17963,1
1855,16670,1
1856,1081,1
1857,29528,0
1858,17525,1
1859,26893,1
1860,11656,1
1861,24807,1
1862,17593,1
1863,28515,0
1864,20066,1
1865,34770,0
1866,31755,0
1867,28130,0
1868,30440,0
1869,25682,1
1870,14715,1
1871,41,1
1872,27029,0
1873,16746,1
1874,24110,1
1875,27654,1
1876,38344,0
1877,5585,1
