,_id,protocol,hpfeed_id,timestamp,source_ip,destination_ip,identifier,honeypot,type
12224,3147,0,3183,3183,3929,0,0,0,1
12225,2464,0,2425,2425,3929,0,0,0,1
12226,11904,0,11965,11965,7196,0,0,0,0
12227,17834,0,17915,17915,3097,0,0,0,0
12228,20843,0,20761,20761,4458,0,0,0,0
12229,2684,0,2679,2679,3929,0,0,0,1
12230,1131,0,1198,1198,3929,0,0,0,1
12231,17157,0,17122,17122,4820,0,0,0,0
12232,17403,0,17249,17249,1772,0,0,0,0
12233,9031,0,8955,8955,3931,0,0,0,1
12234,20222,0,20219,20219,4848,0,0,0,0
12235,11306,0,11245,11245,3931,0,0,0,1
12236,10317,0,10351,10351,3931,0,0,0,1
12237,19948,0,19897,19897,4375,0,0,0,0
12238,785,0,907,907,3929,0,0,0,1
12239,17205,0,17074,17074,8343,0,0,0,0
12240,17580,0,17440,17440,6458,0,0,0,0
12241,14719,0,14716,14716,5200,0,0,0,0
12242,17027,0,16881,16881,9185,0,0,0,0
12243,10859,0,10711,10711,3931,0,0,0,1
12244,14764,0,14671,14671,7403,0,0,0,0
12245,18746,0,18856,18856,3382,0,0,0,0
12246,3593,0,3547,3547,3929,0,0,0,1
12247,14742,0,14693,14693,7195,0,0,0,0
12248,7733,0,7662,7662,3931,0,0,0,1
12249,35,0,28,28,3929,0,0,0,1
12250,16876,0,17032,17032,2310,0,0,0,0
12251,7398,0,7383,7383,3930,0,0,0,1
12252,2336,0,2296,2296,3929,0,0,0,1
12253,12838,0,12801,12801,7076,0,0,0,0
12254,20498,0,20422,20422,8430,0,0,0,0
12255,6408,0,6334,6334,3930,0,0,0,1
12256,17148,0,17131,17131,271,0,0,0,0
12257,5825,0,5712,5712,3930,0,0,0,1
12258,19652,0,19562,19562,4152,0,0,0,0
12259,17628,0,17741,17741,1052,0,0,0,0
12260,14231,0,14109,14109,2752,0,0,0,0
12261,13504,0,13438,13438,7235,0,0,0,0
12262,4151,0,4128,4128,3930,0,0,0,1
12263,13075,0,13064,13064,914,0,0,0,0
12264,4981,0,4979,4979,3930,0,0,0,1
12265,15507,0,15458,15458,5201,0,0,0,0
12266,10426,0,10524,10524,3931,0,0,0,1
12267,327,0,435,435,3929,0,0,0,1
12268,16990,0,16918,16918,5896,0,0,0,0
12269,3623,0,3517,3517,3929,0,0,0,1
12270,11720,0,11629,11629,214,0,0,0,0
12271,9047,0,8939,8939,3931,0,0,0,1
12272,12761,0,12652,12652,7609,0,0,0,0
12273,9327,0,9429,9429,3931,0,0,0,1
12274,7438,0,7343,7343,3930,0,0,0,1
12275,18835,0,18767,18767,6221,0,0,0,0
12276,9509,0,9516,9516,3931,0,0,0,1
12277,2103,0,2022,2022,3929,0,0,0,1
12278,16957,0,16951,16951,8542,0,0,0,0
12279,12198,0,12182,12182,1029,0,0,0,0
12280,16297,0,16307,16307,4585,0,0,0,0
12281,12124,0,12009,12009,1998,0,0,0,0
12282,4606,0,4514,4514,3930,0,0,0,1
12283,16023,0,16013,16013,4681,0,0,0,0
12284,18442,0,18308,18308,7924,0,0,0,0
12285,2145,0,2246,2246,3929,0,0,0,1
12286,6421,0,6321,6321,3930,0,0,0,1
12287,3569,0,3571,3571,3929,0,0,0,1
12288,18570,0,18469,18469,8151,0,0,0,0
12289,1101,0,1228,1228,3929,0,0,0,1
12290,7215,0,7243,7243,3930,0,0,0,1
12291,19672,0,19542,19542,7117,0,0,0,0
12292,5411,0,5404,5404,3930,0,0,0,1
12293,13838,0,13938,13938,9423,0,0,0,0
12294,1949,0,1883,1883,3929,0,0,0,1
12295,4047,0,3915,3915,3930,0,0,0,1
12296,11055,0,10905,10905,3931,0,0,0,1
12297,16966,0,16942,16942,5317,0,0,0,0
12298,7779,0,7827,7827,3931,0,0,0,1
12299,20710,0,20530,20530,5909,0,0,0,0
12300,6622,0,6535,6535,3930,0,0,0,1
12301,11752,0,11856,11856,7972,0,0,0,0
12302,20746,0,20858,20858,2478,0,0,0,0
12303,525,0,465,465,3929,0,0,0,1
12304,19253,0,19162,19162,4632,0,0,0,0
12305,111,0,150,150,3929,0,0,0,1
12306,13340,0,13333,13333,521,0,0,0,0
12307,13984,0,14067,14067,7823,0,0,0,0
12308,18803,0,18799,18799,9166,0,0,0,0
12309,18417,0,18333,18333,8603,0,0,0,0
12310,15427,0,15538,15538,4049,0,0,0,0
12311,13166,0,13247,13247,6356,0,0,0,0
12312,3563,0,3577,3577,3929,0,0,0,1
12313,16650,0,16604,16604,8716,0,0,0,0
12314,812,0,880,880,3929,0,0,0,1
12315,19123,0,19032,19032,6957,0,0,0,0
12316,12927,0,12939,12939,1921,0,0,0,0
12317,14224,0,14116,14116,1789,0,0,0,0
12318,3419,0,3431,3431,3929,0,0,0,1
12319,12387,0,12259,12259,5744,0,0,0,0
12320,18737,0,18865,18865,2652,0,0,0,0
12321,1684,0,1654,1654,3929,0,0,0,1
12322,3920,0,4042,4042,3930,0,0,0,1
12323,1211,0,1118,1118,3929,0,0,0,1
12324,8320,0,8335,8335,3931,0,0,0,1
12325,13045,0,13094,13094,4530,0,0,0,0
12326,650,0,564,564,3929,0,0,0,1
12327,6442,0,6512,6512,3930,0,0,0,1
12328,3683,0,3733,3733,3929,0,0,0,1
12329,5900,0,5889,5889,3930,0,0,0,1
12330,3845,0,3901,3901,3930,0,0,0,1
12331,11642,0,11707,11707,2396,0,0,0,0
12332,17845,0,17904,17904,6887,0,0,0,0
12333,8424,0,8543,8543,3931,0,0,0,1
12334,951,0,1044,1044,3929,0,0,0,1
12335,19310,0,19386,19386,3860,0,0,0,0
12336,14820,0,14888,14888,9398,0,0,0,0
12337,19048,0,19107,19107,9552,0,0,0,0
12338,3445,0,3405,3405,3929,0,0,0,1
12339,7896,0,7950,7950,3931,0,0,0,1
12340,18165,0,18294,18294,6098,0,0,0,0
12341,8028,0,8073,8073,3931,0,0,0,1
12342,17971,0,17778,17778,5513,0,0,0,0
12343,12039,0,12094,12094,1699,0,0,0,0
12344,2497,0,2392,2392,3929,0,0,0,1
12345,3585,0,3555,3555,3929,0,0,0,1
12346,2254,0,2137,2137,3929,0,0,0,1
12347,5780,0,5757,5757,3930,0,0,0,1
12348,8326,0,8329,8329,3931,0,0,0,1
12349,15623,0,15570,15570,6851,0,0,0,0
12350,2265,0,2367,2367,3929,0,0,0,1
12351,14062,0,13989,13989,9257,0,0,0,0
12352,15760,0,15679,15679,4835,0,0,0,0
12353,12190,0,12190,12190,5296,0,0,0,0
12354,19812,0,19712,19712,7682,0,0,0,0
12355,2188,0,2203,2203,3929,0,0,0,1
12356,19872,0,19973,19973,7738,0,0,0,0
12357,16362,0,16242,16242,4310,0,0,0,0
12358,2954,0,2911,2911,3929,0,0,0,1
12359,2418,0,2471,2471,3929,0,0,0,1
12360,2579,0,2559,2559,3929,0,0,0,1
12361,19941,0,19904,19904,2510,0,0,0,0
12362,2628,0,2735,2735,3929,0,0,0,1
12363,12013,0,12120,12120,4717,0,0,0,0
12364,10226,0,10200,10200,3931,0,0,0,1
12365,18545,0,18494,18494,3693,0,0,0,0
12366,13638,0,13576,13576,7051,0,0,0,0
12367,4203,0,4076,4076,3930,0,0,0,1
12368,12343,0,12303,12303,323,0,0,0,0
12369,20306,0,20387,20387,2852,0,0,0,0
12370,17762,0,17607,17607,5336,0,0,0,0
12371,5215,0,5342,5342,3930,0,0,0,1
12372,10660,0,10578,10578,3931,0,0,0,1
12373,16512,0,16442,16442,6568,0,0,0,0
12374,18110,0,18032,18032,5456,0,0,0,0
