"_id","protocol","hpfeed_id","timestamp","source_ip","destination_ip","identifier","honeypot"
"ObjectId(5e4c18bb3186f206186790d6)","ICMP","ObjectId(5e4c18ba3186f206186790d1)","2020-02-18T17:02:50.005Z","192.168.3.17","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18bb3186f206186790d5)","ICMP","ObjectId(5e4c18ba3186f206186790d2)","2020-02-18T17:02:50.517Z","192.168.3.17","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18bb3186f206186790d4)","ICMP","ObjectId(5e4c18bb3186f206186790d3)","2020-02-18T17:02:51.537Z","192.168.3.17","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18be3186f206186790dd)","ICMP","ObjectId(5e4c18bc3186f206186790d8)","2020-02-18T17:02:52.561Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18be3186f206186790dc)","ICMP","ObjectId(5e4c18bd3186f206186790d9)","2020-02-18T17:02:53.585Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18be3186f206186790db)","ICMP","ObjectId(5e4c18be3186f206186790da)","2020-02-18T17:02:54.609Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18c13186f206186790e3)","ICMP","ObjectId(5e4c18bf3186f206186790de)","2020-02-18T17:02:55.633Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18c13186f206186790e2)","ICMP","ObjectId(5e4c18c03186f206186790df)","2020-02-18T17:02:56.661Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
"ObjectId(5e4c18c13186f206186790e1)","ICMP","ObjectId(5e4c18c13186f206186790e0)","2020-02-18T17:02:57.681Z","192.168.3.33","192.168.3.25","5569ce7e-3cd5-11ea-93bf-f0761c6e3594","suricata"
