,_id,protocol,hpfeed_id,timestamp,source_ip,destination_ip,identifier,honeypot
0,0.2146370266903159,0.0,0.20706434926280348,0.20706434926280348,-0.9966888393137296,0.0,0.0,0.0
1,-1.4681754030407947,0.0,-1.475532230755517,-1.475532230755517,-0.24462557721991093,0.0,0.0,0.0
2,-1.1400791078659303,0.0,-1.1369778195901166,-1.1369778195901166,-0.2453582253076789,0.0,0.0,0.0
3,1.0216885950281815,0.0,1.0365540624075675,1.0365540624075675,0.5228232947170351,0.0,0.0,0.0
4,0.630033063498615,0.0,0.6196108005678778,0.6196108005678778,-0.24462557721991093,0.0,0.0,0.0
5,-0.1579256117050319,0.0,-0.17684002198820348,-0.17684002198820348,-0.24499190126379491,0.0,0.0,0.0
6,0.8085264920757522,0.0,0.8059099440774469,0.8059099440774469,-0.24462557721991093,0.0,0.0,0.0
7,0.17431585105818284,0.0,0.1741510818322525,0.1741510818322525,-0.24462557721991093,0.0,0.0,0.0
8,-0.41894555863204896,0.0,-0.40647915505326915,-0.40647915505326915,-0.24499190126379491,0.0,0.0,0.0
9,0.901353123826987,0.0,0.9120615126988804,0.9120615126988804,-0.2453582253076789,0.0,0.0,0.0
10,-1.5005830769133504,0.0,-1.5025412097538697,-1.5025412097538697,-0.24462557721991093,0.0,0.0,0.0
11,0.35042266799354277,0.0,0.33720994108742497,0.33720994108742497,-0.2453582253076789,0.0,0.0,0.0
12,1.1721707395991952,0.0,1.1963467195513113,1.1963467195513113,-0.24499190126379491,0.0,0.0,0.0
13,1.2499240346655203,0.0,1.2489828228085664,1.2489828228085664,-1.3630128831977135,0.0,0.0,0.0
14,1.530288097004838,0.0,1.5333936528191292,1.5333936528191292,2.5687430798090847,0.0,0.0,0.0
15,-0.2639414130555624,0.0,-0.28952399483249447,-0.28952399483249447,0.15173703826255955,0.0,0.0,0.0
16,0.6376953429801107,0.0,0.6119477879218334,0.6119477879218334,-0.24462557721991093,0.0,0.0,0.0
17,1.1641316267005768,0.0,1.1310226773227368,1.1310226773227368,-0.24499190126379491,0.0,0.0,0.0
18,-0.3786243829999159,0.0,-0.4042179382068954,-0.4042179382068954,0.32134507058084405,0.0,0.0,0.0
19,0.5429845441432624,0.0,0.5610704088784244,0.5610704088784244,-0.24499190126379491,0.0,0.0,0.0
20,0.36763139404214784,0.0,0.36283706534632726,0.36283706534632726,0.7678940800754203,0.0,0.0,0.0
21,-1.5084965786729279,0.0,-1.4946269507915617,-1.4946269507915617,-0.24462557721991093,0.0,0.0,0.0
22,1.6031425576485676,0.0,1.6051244761124293,1.6051244761124293,-0.2453582253076789,0.0,0.0,0.0
23,-0.39281844171153907,0.0,-0.39002252133799364,-0.39002252133799364,0.5092693050933277,0.0,0.0,0.0
24,0.8037532687921976,0.0,0.8106836240864581,0.8106836240864581,-0.24462557721991093,0.0,0.0,0.0
25,0.38521695350787566,0.0,0.37828871379654777,0.37828871379654777,-0.16952914822369425,0.0,0.0,0.0
26,-0.1724965038337778,0.0,-0.1622677356449061,-0.1622677356449061,-0.24499190126379491,0.0,0.0,0.0
27,-0.9358353957854058,0.0,-0.9291971160399969,-0.9291971160399969,-0.2453582253076789,0.0,0.0,0.0
28,-0.6081159340276638,0.0,-0.6055918606922894,-0.6055918606922894,0.2620005754716387,0.0,0.0,0.0
29,-1.525579693582492,0.0,-1.5135960476694748,-1.5135960476694748,-0.24462557721991093,0.0,0.0,0.0
30,1.2122406929532465,0.0,1.2129289764247186,1.2129289764247186,0.8774249691967314,0.0,0.0,0.0
31,-0.3493569876033832,0.0,-0.3591192244375526,-0.3591192244375526,-2.0876018420002334,0.0,0.0,0.0
32,-0.6633848352056656,0.0,-0.657851094475149,-0.657851094475149,-0.2453582253076789,0.0,0.0,0.0
33,-1.420191947927166,0.0,-1.4139768832708985,-1.4139768832708985,2.0273161429485564,0.0,0.0,0.0
34,-1.167713558454931,0.0,-1.1810715480944043,-1.1810715480944043,-0.2453582253076789,0.0,0.0,0.0
35,0.7694614278340284,0.0,0.7564144197734884,0.7564144197734884,-0.08527461813037797,0.0,0.0,0.0
36,-1.1351802734433345,0.0,-1.1308222848416547,-1.1308222848416547,-0.43108451555685867,0.0,0.0,0.0
37,-0.9488989542456607,0.0,-0.9626128761030753,-0.9626128761030753,1.658794154801269,0.0,0.0,0.0
38,-1.3536180442354822,0.0,-1.3526727821025442,-1.3526727821025442,-0.24499190126379491,0.0,0.0,0.0
39,-0.02716441596344152,0.0,-0.044181967000944525,-0.044181967000944525,0.5858310302650803,0.0,0.0,0.0
